sales_order_id,customer_id,order_date,quantity,total_price,payment_status,shipping_address,description,created_at,car_id,salesman_id
SO35736,CUST65668,2025-01-13T20:32:04,21,453.52,Failed,"3846 Wilson Neck Suite 020
South Amanda, HI 34756",By shoulder find environmental become option left realize.,2025-01-13T01:57:46,iD25454,salesman_8835
SO23397,CUST55700,2025-01-05T11:28:39,83,70.82,Failed,"PSC 2687, Box 2109
APO AP 56982",Lose course member require behavior weight chance.,2025-01-01T03:19:58,Dh52303,salesman_5843
SO53768,CUST22966,2025-01-07T08:09:23,27,725.89,Failed,"22768 Garcia Roads Suite 808
Burkebury, AR 73455",Enter his sea world director near fast.,2025-01-07T23:24:51,Zk09167,salesman_1433
SO31576,CUST76687,2025-01-09T10:54:57,17,869.71,Paid,"55196 John Turnpike Apt. 796
Port Anthony, IN 36992",Financial wide condition.,2025-01-01T19:17:19,KT79795,salesman_7503
SO79018,CUST90932,2025-01-15T03:37:35,66,908.32,Pending,"USS Hill
FPO AA 33050",Method miss affect wrong drop.,2025-01-02T18:54:29,Pm06174,salesman_5081
SO99415,CUST63067,2025-01-08T18:37:18,10,781.65,Failed,"3956 Martinez Island Apt. 240
Smithfort, AK 65887",Choice want exist simply could those science he.,2025-01-07T14:21:03,ft62073,salesman_5517
SO87681,CUST18828,2025-01-07T10:18:59,29,518.37,Paid,"PSC 0596, Box 4126
APO AP 80633",Training art onto.,2025-01-03T00:54:01,Zi90640,salesman_9662
SO16797,CUST84527,2025-01-02T18:45:25,71,327.43,Paid,"156 Christopher Burg
Reedhaven, WY 09719",Site section recognize director.,2025-01-17T01:44:20,nm52811,salesman_1817
SO85349,CUST78255,2025-01-15T00:49:20,61,197.62,Failed,"Unit 6091 Box 2953
DPO AP 69562",Consumer list military per according international.,2025-01-17T07:01:49,Xe63938,salesman_7747
SO53232,CUST82517,2025-01-18T09:54:27,82,464.41,Pending,"3872 Merritt Mission Suite 252
North Robertfort, DE 62768",Guy Congress finish require use none.,2025-01-05T11:52:10,Li46446,salesman_7747
SO82054,CUST52389,2025-01-05T15:48:04,33,406.12,Failed,"254 Jodi Mountain
West Roberthaven, AZ 60286",Social exist hundred early true.,2025-01-18T00:56:05,zX99111,salesman_5819
SO55977,CUST26598,2025-01-03T09:35:38,94,408.25,Pending,"64827 Justin Isle Suite 545
East Matthew, MS 15340",Player response democratic anything write two use in.,2025-01-05T11:30:05,lv87334,salesman_9082
SO25517,CUST43781,2025-01-03T10:17:39,52,271.74,Pending,"31923 Philip Pines Apt. 165
Christopherburgh, HI 53779",Wrong question dream natural consumer wrong.,2025-01-09T03:37:15,fs77100,salesman_2397
SO22187,CUST24238,2025-01-14T09:43:50,31,466.24,Failed,"6604 Paula Crossroad Suite 929
Jamesshire, DC 23033",Attack recent say detail her just.,2025-01-05T01:59:46,op83202,salesman_0505
SO24734,CUST47883,2025-01-08T15:00:34,59,276.95,Failed,"358 Sharon Spring Apt. 055
North Tonybury, WY 53200",Parent sell bill phone deal social five door.,2025-01-13T01:39:11,iL22704,salesman_5067
SO67501,CUST61104,2025-01-02T14:41:46,76,277.71,Failed,"169 Gary Locks
Barnettberg, PW 93657",Operation second direction management three.,2025-01-09T18:25:26,KT79795,salesman_2541
SO12704,CUST31214,2025-01-01T23:44:25,19,721.61,Paid,"13785 Charles Heights Apt. 223
Lake Priscilla, OH 72642",Happy stage including.,2025-01-09T14:12:50,kl63883,salesman_9945
SO91804,CUST80792,2025-01-16T00:09:54,80,734.86,Failed,"3144 Heather Plains
Taylorchester, GU 36846",Energy front production big.,2025-01-14T19:39:46,wP59541,salesman_9082
SO23785,CUST02342,2025-01-13T03:01:02,24,225.11,Pending,"722 Erika Lock Suite 815
Ritachester, GA 84891",Production board old.,2025-01-07T21:19:58,nL29092,salesman_0265
SO84370,CUST06137,2025-01-06T18:45:40,45,492.69,Pending,"USCGC Watkins
FPO AA 14805",Important trouble themselves reduce radio successful movie.,2025-01-16T03:19:36,jy95444,salesman_3678
SO44352,CUST24445,2025-01-11T07:54:00,76,134.86,Failed,"Unit 5019 Box 0777
DPO AA 37920",Rest ability travel issue state alone.,2025-01-10T21:53:54,Fo28280,salesman_5970
SO22425,CUST15332,2025-01-07T22:13:29,25,176.74,Failed,"4709 Kimberly Court Apt. 491
Brianbury, NM 24537",Sit benefit listen.,2025-01-06T06:10:36,oN47355,salesman_5970
SO27945,CUST42932,2025-01-02T05:15:08,53,569.19,Failed,"86565 Bates Ridges Suite 274
West Jacob, PR 03330",The participant case truth space.,2025-01-04T21:46:20,oS95849,salesman_2700
SO47123,CUST33118,2025-01-14T01:33:19,86,121.35,Pending,"3200 Evans Lake
Bradton, SC 82997",Less agree source owner popular.,2025-01-18T03:52:25,Ey05061,salesman_7808
SO31655,CUST23160,2025-01-11T05:04:30,35,810.37,Failed,"136 Kent Burgs Apt. 645
East Devon, WV 10357",Politics bit nor country.,2025-01-16T02:19:00,Kx15490,salesman_3613
SO97218,CUST48917,2025-01-16T07:58:04,64,522.82,Failed,"4371 Latasha Pass Apt. 055
East Shelleyshire, CT 36203",Hour area main information month receive physical.,2025-01-10T10:41:23,wW07299,salesman_4147
SO93148,CUST89609,2025-01-10T09:28:53,63,967.16,Paid,"072 Michael Plaza Apt. 043
South Jamie, WY 72989",Environmental early seem contain idea.,2025-01-01T14:31:42,Em99487,salesman_2700
SO26640,CUST70098,2025-01-08T05:13:01,44,121.54,Failed,"507 Campbell Way
Powersshire, NY 76652",Before medical cold nothing foot.,2025-01-04T17:37:28,dC13333,salesman_4987
SO58377,CUST40960,2025-01-03T16:53:49,46,877.56,Failed,"Unit 7352 Box 3552
DPO AE 85643",Tax face professor evening.,2025-01-02T15:11:21,jy95444,salesman_8239
SO83429,CUST49505,2025-01-17T06:22:37,75,597.08,Pending,"92344 Joanne Islands
Debramouth, OH 40376",Lead smile suddenly good.,2025-01-01T22:50:51,bK29028,salesman_2939
SO86256,CUST80492,2025-01-17T16:08:35,46,806.78,Failed,"624 Santiago Park Apt. 451
Christianshire, WV 79971",Imagine station sign bank more picture arm.,2025-01-07T12:31:21,zK86092,salesman_7546
SO33718,CUST10974,2025-01-09T21:21:55,69,27.4,Failed,"3284 Christine Route Suite 854
Duncanstad, PW 37769",Save agreement environment four audience.,2025-01-01T06:26:40,Cl78478,salesman_2365
SO68847,CUST37810,2025-01-06T00:08:16,66,982.91,Failed,"511 Christopher Centers
Whitemouth, CA 61431",Moment decide skill type.,2025-01-13T12:29:04,Pl20131,salesman_8832
SO10275,CUST75589,2025-01-07T04:49:31,18,438.69,Paid,"6081 Garcia Club Suite 256
North Erik, ID 82750",Late return ready old trouble.,2025-01-02T08:19:11,eg76118,salesman_0505
SO56519,CUST67111,2025-01-06T04:01:46,27,989.39,Failed,"73094 Sarah Crescent
West Alexmouth, MI 11536",Assume strong director week public morning must.,2025-01-10T04:11:24,Fo28280,salesman_2292
SO14508,CUST57216,2025-01-12T21:30:56,12,447.87,Paid,"728 Janice Heights Apt. 836
Monicastad, NE 51551",Whether ago kind behind reveal southern stand.,2025-01-06T09:23:39,Xe63938,salesman_5843
SO95803,CUST51647,2025-01-10T17:06:15,45,604.95,Paid,"PSC 6626, Box 2065
APO AA 95939",Spring break step.,2025-01-09T06:32:24,ir00434,salesman_8514
SO28793,CUST49269,2025-01-18T09:24:17,53,901.03,Failed,"66825 Christine Lakes Suite 550
Port Angela, MP 38052",Organization reason order lead.,2025-01-09T15:11:16,SU59415,salesman_5843
SO54216,CUST52530,2025-01-05T00:31:49,12,127.23,Paid,"627 Christopher Green
South Melissa, OK 10325",Point its shoulder number cold official check.,2025-01-09T19:10:12,ri18384,salesman_4113
SO30103,CUST52276,2025-01-01T09:47:25,94,572.1,Paid,"5680 Jodi Trail Suite 601
Robertmouth, ME 12330",High edge young discover laugh smile.,2025-01-10T15:13:24,Gn61678,salesman_5500
SO02510,CUST63506,2025-01-13T08:40:13,32,282.63,Paid,"78523 Joshua Plaza Suite 797
New John, IN 16754",Present benefit however might parent.,2025-01-05T15:24:19,ZX47908,salesman_5843
SO94931,CUST57429,2025-01-06T23:35:18,97,4.44,Paid,"557 Day Prairie Suite 359
Markton, TX 04475",Themselves program sound human positive probably beat.,2025-01-10T03:48:54,Vp00926,salesman_7557
SO17827,CUST36454,2025-01-10T23:37:15,22,185.88,Pending,"7165 Carrillo Courts
Andrewstown, WY 01782",Also increase difference.,2025-01-17T12:00:57,wY47453,salesman_0265
SO43100,CUST84894,2025-01-18T00:29:16,41,656.81,Pending,"832 Lang Centers
Petermouth, TX 04422",Available pass education.,2025-01-07T08:45:00,ow30585,salesman_5067
SO60750,CUST92705,2025-01-05T02:59:51,48,222.45,Pending,"31638 Parker Run
Angelahaven, WY 32046",Common say ago low condition open.,2025-01-01T12:35:38,bN45068,salesman_0265
SO89235,CUST72081,2025-01-11T02:08:54,68,429.86,Pending,"2915 Hopkins Tunnel Apt. 501
New Jerry, LA 68402",Unit knowledge possible set tend six.,2025-01-09T05:03:14,zA60775,salesman_3895
SO21388,CUST54887,2025-01-05T08:03:31,43,247.32,Pending,"4596 Carpenter Trail
Evelynhaven, CA 64699",Cultural present admit answer art.,2025-01-12T15:36:50,Jv85091,salesman_6841
SO79945,CUST45360,2025-01-12T23:14:56,59,454.6,Pending,"376 Johnston Hill
Pennybury, PR 79437",Will position about risk control sit individual discuss.,2025-01-17T02:20:17,jy95444,salesman_5970
SO67089,CUST61850,2025-01-11T14:16:35,29,620.7,Pending,"015 Terry Locks
East Lauratown, ME 35577",Continue today black too move.,2025-01-03T03:07:12,XW86159,salesman_7808
SO52570,CUST75494,2025-01-03T23:10:11,100,256.19,Failed,"29281 Raymond Common Apt. 791
Williamstad, DC 97757",Including exist strategy two.,2025-01-02T04:26:06,US51311,salesman_5088
SO89658,CUST61922,2025-01-08T12:09:25,97,569.34,Failed,"267 Mark Motorway Suite 828
Clarkfort, AR 00670",Recently give so left be production staff.,2025-01-03T09:45:21,nt85197,salesman_9945
SO97840,CUST66315,2025-01-05T10:21:27,86,674.39,Pending,"6224 Beasley Streets
Jesseborough, SD 81245",Decision girl example establish son.,2025-01-09T13:48:01,ey10203,salesman_7557
SO73666,CUST58321,2025-01-08T06:53:47,58,355.26,Failed,"335 Vance Street
East Sherimouth, KY 87262",Purpose Mrs building.,2025-01-10T22:49:24,Gj63989,salesman_7503
SO18166,CUST63072,2025-01-09T18:48:37,48,516.77,Pending,"807 Smith Turnpike
Adriennebury, NY 76680",Example particularly forward computer.,2025-01-15T17:14:37,RQ18398,salesman_4914
SO63177,CUST76939,2025-01-05T18:29:25,85,105.47,Pending,"14622 Heather Mountains Suite 668
Jamesshire, TX 02094",Section old control discuss first deal these name.,2025-01-07T18:59:11,sk66016,salesman_5517
SO36850,CUST70049,2025-01-13T13:14:53,44,590.48,Paid,"514 Kara Village Apt. 026
Bullockfurt, PR 64356",Its few new read some money.,2025-01-14T17:53:30,Dc92952,salesman_8832
SO17485,CUST51624,2025-01-06T20:13:00,92,933.23,Paid,"97762 Lindsey Junction Apt. 626
Haleystad, SC 11186",Structure fear other challenge evidence risk next.,2025-01-01T19:26:24,Xe63938,salesman_9214
SO77386,CUST52576,2025-01-08T09:39:36,8,482.02,Pending,"793 Patterson Flat
East Mario, GA 44919",Sound owner mind eye leg.,2025-01-05T11:52:54,pj91331,salesman_7808
SO81233,CUST21703,2025-01-16T14:30:43,98,750.79,Paid,"26181 Rachel Trail Suite 610
New Sara, NM 58414",Bag couple between usually Congress.,2025-01-09T12:57:13,KA27827,salesman_0622
SO43947,CUST07265,2025-01-09T13:35:53,23,130.33,Failed,"9669 Donna Fort
Dannyfurt, TX 73103",Bank animal begin success.,2025-01-08T16:31:50,dC13333,salesman_0476
SO39456,CUST67159,2025-01-01T08:42:36,95,440.87,Pending,"Unit 5927 Box 0305
DPO AA 23065",Action purpose second run physical style.,2025-01-02T06:14:19,Zk09167,salesman_9945
SO22623,CUST29991,2025-01-13T15:19:18,68,497.26,Failed,"2985 Wallace Lodge
Odomstad, MD 92730",Party such tax think nation seem book.,2025-01-01T13:56:04,ow30585,salesman_3987
SO07626,CUST49951,2025-01-11T17:18:23,37,466.1,Failed,"54643 Adrian Stravenue
Martinbury, OH 90837",Easy officer send serve western everyone either.,2025-01-14T06:10:03,XT82848,salesman_7808
SO24784,CUST04150,2025-01-18T02:22:14,63,558.57,Paid,"USNS Vargas
FPO AA 27438",Red choice away theory perform need.,2025-01-17T10:40:54,YT82370,salesman_5431
SO10456,CUST85678,2025-01-14T10:35:57,60,100.68,Failed,"910 Scott Rue Suite 058
Kiddberg, GU 90105",Fine wonder thank must.,2025-01-06T19:00:50,ZR86690,salesman_0421
SO06969,CUST37788,2025-01-15T11:26:06,33,16.88,Pending,"407 James Corners Apt. 712
Copelandville, WA 54902",Number hear such Democrat truth.,2025-01-06T12:03:07,Rn45767,salesman_7808
SO02671,CUST71077,2025-01-12T04:49:20,99,538.2,Failed,"561 Jay Square
Aguilarshire, PA 87466",Support decision available instead with resource material.,2025-01-17T06:27:31,KT79795,salesman_8239
SO06779,CUST09089,2025-01-06T12:29:02,22,230.9,Paid,"7916 William Junction Suite 150
Dawnville, MO 20304",Official film admit skill black ahead.,2025-01-01T06:33:24,Di25032,salesman_0421
SO24444,CUST83690,2025-01-10T07:20:59,6,167.87,Failed,"USCGC Martin
FPO AE 40614",Bed western store.,2025-01-13T22:05:32,Gw13885,salesman_0505
SO25397,CUST75584,2025-01-18T01:34:58,46,236.83,Failed,"USNV Thompson
FPO AE 20124",Great while anything power.,2025-01-16T10:57:46,wW07299,salesman_3489
SO22773,CUST74336,2025-01-18T01:54:15,16,512.09,Pending,"42078 Alexis Walk
New Gail, GA 98050",Media ahead last discuss or while PM.,2025-01-02T20:13:02,hO04271,salesman_0265
SO74015,CUST21298,2025-01-14T11:21:20,93,696.04,Failed,"70824 Lawrence Summit Apt. 432
New Jennifer, IN 94615",Analysis down special give yet commercial.,2025-01-14T19:20:47,Ti95867,salesman_4987
SO55719,CUST93366,2025-01-03T12:31:29,74,621.42,Failed,"USNV Wilson
FPO AE 78578",Might up first hard everything focus.,2025-01-12T12:54:40,mt66203,salesman_5843
SO90863,CUST76532,2025-01-06T04:52:09,15,984.5,Failed,"9119 Morales Drive
Port Jamie, MI 43941",Develop money deal method.,2025-01-07T16:40:48,Vh52626,salesman_4115
SO39472,CUST73419,2025-01-14T20:03:48,5,627.14,Failed,"USCGC Pena
FPO AP 25950",Lose within available agent understand.,2025-01-06T21:43:00,eg76118,salesman_4050
SO99658,CUST81904,2025-01-05T21:06:12,2,707.99,Failed,"2663 Adams Manors Apt. 018
Lawsonside, NM 75796",Seven network record majority.,2025-01-04T07:39:52,uE97686,salesman_3987
SO34971,CUST69029,2025-01-17T17:25:37,57,266.84,Failed,"4182 Taylor Mountain
Laurietown, PW 59426",Notice receive Congress what imagine.,2025-01-04T18:34:59,VL49742,salesman_0505
SO53701,CUST59007,2025-01-13T09:11:48,68,385.58,Pending,"21397 Smith Bridge Suite 580
Vincenttown, ID 24695",One what go defense.,2025-01-17T20:43:37,bK21425,salesman_5217
SO42031,CUST41781,2025-01-13T12:27:21,34,914.34,Paid,"67734 Miller Inlet Apt. 390
Stanleyside, KY 18345",Beautiful such myself Congress woman little meeting among.,2025-01-02T23:23:10,Ya52368,salesman_4555
SO68822,CUST82657,2025-01-08T04:59:20,56,44.45,Failed,"652 Johnny Mission Suite 690
West Alejandraland, AZ 17981",Unit wonder performance opportunity seem.,2025-01-13T10:52:53,kl63883,salesman_5431
SO38301,CUST88199,2025-01-04T23:49:07,59,338.64,Paid,"Unit 0098 Box 6922
DPO AA 85019",Also rule ground energy behavior apply pull design.,2025-01-06T14:04:08,eg76118,salesman_5217
SO68754,CUST02791,2025-01-14T00:27:09,81,512.84,Pending,"701 April Junctions
East Erinville, WY 59866",Property like how market success.,2025-01-01T15:40:35,tt77961,salesman_4147
SO73460,CUST27983,2025-01-06T00:23:57,72,174.85,Paid,"3697 Alyssa Passage
North Melissashire, IN 20553",Whom maybe head who.,2025-01-07T02:37:26,Wu54111,salesman_2541
SO05288,CUST33539,2025-01-02T15:49:02,51,157.87,Paid,"264 Phillips Landing
Mcconnellfort, PA 62325",Because family kind war matter her.,2025-01-04T04:25:07,Rh28280,salesman_5970
SO69828,CUST72044,2025-01-02T12:53:14,63,287.75,Pending,"758 Joshua Prairie Apt. 947
Joelbury, MH 90777",Generation much body forward whatever half.,2025-01-15T07:49:36,AM08745,salesman_5530
SO63294,CUST66681,2025-01-11T13:27:21,81,469.47,Pending,"Unit 0358 Box 7338
DPO AP 40720",Offer special best result.,2025-01-14T20:25:23,pg97256,salesman_8734
SO39784,CUST39346,2025-01-10T16:26:57,94,67.77,Pending,"1913 Pena Green
East Felicia, SC 56468",Home foreign threat.,2025-01-09T06:33:35,nt85197,salesman_7557
SO83913,CUST66463,2025-01-14T18:55:15,73,864.06,Pending,"7502 Jacqueline Grove
South Jessicaville, MI 24858",Must reality education call remember memory.,2025-01-04T04:31:51,Oh45831,salesman_9082
SO20813,CUST74512,2025-01-13T15:30:55,71,499.15,Pending,"392 Jackie Ranch Apt. 482
East Tylerstad, OK 98817",Quickly authority base office than this return of.,2025-01-12T22:02:43,pj91331,salesman_2292
SO60986,CUST31014,2025-01-01T06:46:39,35,309.3,Paid,"7723 Dyer Rapids
New Lesliehaven, OK 62025",Then quite eat really.,2025-01-10T10:40:33,gB57854,salesman_7557
SO37172,CUST09776,2025-01-06T19:20:00,33,269.44,Paid,"729 Steven Way
West Nathan, AL 80553",Pattern out product charge.,2025-01-01T13:15:08,jy95444,salesman_3987
SO58736,CUST40084,2025-01-09T01:07:26,34,286.02,Pending,"1734 Clark Pike Suite 225
West Veronica, NH 96883",Sell of age drug.,2025-01-11T10:07:06,OC66094,salesman_5431
SO75707,CUST12266,2025-01-14T11:28:21,48,268.53,Failed,"5993 Lindsey Plains
Smithmouth, MA 23841",Social just require system picture month sit respond.,2025-01-09T10:34:39,vs48637,salesman_0394
SO96040,CUST40579,2025-01-14T20:21:27,11,977.31,Pending,"3437 Gail Flat
South Dwayneport, LA 94469",Game skill beautiful movement party.,2025-01-05T15:03:10,vo00190,salesman_7808
SO70829,CUST45637,2025-01-07T13:54:22,48,860.19,Failed,"8119 Benjamin Meadow
New Thomas, ME 84280",Attack cup language year.,2025-01-10T08:55:56,bg38613,salesman_0265
SO48634,CUST67057,2025-01-15T06:49:16,43,279.24,Paid,"822 Travis Shores
Millerport, HI 06727",Throw summer improve card act bank.,2025-01-15T19:57:38,Pl20131,salesman_9767
SO48494,CUST06081,2025-01-06T12:26:49,63,100.47,Failed,"7027 Gonzalez Summit Suite 873
New Robertmouth, AL 40050",Past leader picture one support change.,2025-01-13T11:15:03,sF81450,salesman_4147
SO99862,CUST38987,2025-01-05T08:11:35,63,527.94,Failed,"4960 Adams Vista Suite 466
Lopezville, PW 84684",Guy state she weight yard cold hear.,2025-01-07T08:35:41,dC13333,salesman_8832
SO75024,CUST00903,2025-01-08T23:48:13,100,688.11,Pending,"2059 Matthew Highway
New Jose, NC 13676",Old face everyone garden.,2025-01-05T11:11:38,iL22704,salesman_7808
SO39395,CUST93848,2025-01-04T08:26:12,92,395.77,Paid,"54048 Nelson Grove
South Kimberly, KY 33703",Whose college pressure but piece gas effort choose.,2025-01-04T20:57:52,Ft42030,salesman_4465
SO80156,CUST94789,2025-01-10T15:36:35,99,723.24,Failed,"696 William Motorway
Cochranchester, RI 07214",Practice guess size certainly base would course parent.,2025-01-16T00:53:01,jk00791,salesman_9082
SO42308,CUST62572,2025-01-15T07:29:41,33,356.21,Paid,"8777 Smith Circles Apt. 821
Thomasfort, IA 51267",Front suddenly find not its office fund.,2025-01-08T20:54:33,jj19759,salesman_5843
SO67456,CUST30091,2025-01-17T14:58:38,58,315.82,Pending,"8343 Watson Mission
Howeberg, DC 39566",Newspaper item book.,2025-01-15T22:14:56,Tb17825,salesman_4050
SO09001,CUST75043,2025-01-06T20:14:07,78,774.88,Paid,"0853 Kenneth Ramp Apt. 350
Kaylaland, FM 44957",Shoulder current investment produce.,2025-01-10T21:07:40,ev11141,salesman_2203
SO61769,CUST80551,2025-01-14T04:17:10,23,830.44,Pending,"Unit 0430 Box 4701
DPO AE 23965",Congress safe manage soon.,2025-01-09T00:24:27,zK86092,salesman_5217
SO58832,CUST05354,2025-01-16T08:21:18,45,43.22,Failed,"62975 Anderson Parks Apt. 538
Michaelchester, KS 81106",Strong law though everyone might.,2025-01-08T14:58:26,Li46446,salesman_0505
SO69317,CUST07225,2025-01-04T14:10:23,35,463.21,Pending,"20492 Monica Fields Apt. 269
Port Sherryton, AL 31961",Population level black friend really according ok.,2025-01-12T01:42:54,lg53376,salesman_5081
SO55941,CUST45922,2025-01-12T07:54:49,57,220.82,Failed,"464 Evans Lodge
New Brianview, KS 57422",Into resource wrong head dinner.,2025-01-06T16:33:02,zK86092,salesman_0476
SO43211,CUST16487,2025-01-06T21:19:31,10,606.85,Pending,"199 Miller Keys Suite 712
Brittanyland, NH 74838",Challenge maybe themselves church political matter chair.,2025-01-16T10:54:36,ux63032,salesman_4113
SO74941,CUST35654,2025-01-17T20:56:24,90,589.29,Pending,"42260 Bradshaw Extension Suite 710
Manningbury, NJ 37070",Republican million five nothing involve.,2025-01-15T01:06:58,Lb70832,salesman_5081
SO49102,CUST31159,2025-01-01T14:05:19,90,318.59,Paid,"87663 Barrera Meadows Suite 379
Hansenville, MS 31342",Hotel its bring according whole whatever.,2025-01-04T20:48:03,RP60409,salesman_7808
SO68214,CUST07301,2025-01-14T23:49:42,90,320.04,Paid,"83364 Jackie Route
Davishaven, OK 44292",Stage particular decide.,2025-01-11T10:14:17,TS08161,salesman_0265
SO26696,CUST63324,2025-01-18T04:57:15,8,310.56,Failed,"713 Marshall Cove Apt. 424
Williamsville, HI 75895",Either court old method leg over soon.,2025-01-02T01:03:44,aO90783,salesman_9082
SO55184,CUST22422,2025-01-08T18:01:18,64,237.0,Pending,"USNS Castro
FPO AA 80684",Community easy design.,2025-01-11T10:09:05,if01645,salesman_7747
SO15808,CUST87492,2025-01-14T10:46:24,23,62.48,Paid,"1065 Gallegos Villages
Garciafurt, WA 14578",Authority happen personal practice land although.,2025-01-08T10:17:52,JL03288,salesman_9720
SO68309,CUST42621,2025-01-13T11:47:41,87,862.94,Pending,"0716 Duarte Shoal Suite 139
North Tony, KY 25124",See college north treatment see city between notice.,2025-01-02T15:08:30,jl78133,salesman_6964
SO71264,CUST61007,2025-01-14T21:46:01,69,99.8,Pending,"8905 Caitlin Via
Bennettstad, MA 38003",Development community next represent system today.,2025-01-09T01:26:40,tW84327,salesman_0265
SO52830,CUST54138,2025-01-09T18:26:43,92,969.15,Failed,"PSC 9704, Box 8982
APO AP 76370",House professional space put century.,2025-01-02T08:17:35,Fh87571,salesman_8835
SO22349,CUST23755,2025-01-03T06:28:12,11,881.79,Pending,"PSC 6004, Box 2482
APO AP 11943",Apply behavior find federal ever wish without common.,2025-01-08T06:57:07,qx79828,salesman_5843
SO92910,CUST63943,2025-01-12T09:36:52,84,854.54,Paid,"PSC 0326, Box 2425
APO AE 87144",Relate force sometimes catch safe ability still bill.,2025-01-06T09:46:05,zw76292,salesman_5189
SO46937,CUST01472,2025-01-06T22:23:05,33,467.58,Pending,"991 Phillip Mount
Lake Kellyfort, OK 85716",Thing administration its national second discuss.,2025-01-13T22:27:08,gV71817,salesman_2127
SO59150,CUST69444,2025-01-12T09:15:31,65,954.79,Paid,"33185 David Falls
Ayerstown, CT 86564",How face discuss.,2025-01-15T08:50:45,bR11211,salesman_7808
SO93484,CUST20946,2025-01-06T14:18:44,19,837.13,Pending,"USS Murphy
FPO AE 33029",Model hold beat quickly board.,2025-01-11T14:28:17,ic27261,salesman_0476
SO92476,CUST55609,2025-01-02T22:47:42,23,346.84,Paid,"49458 Sanders Village Suite 987
Carlsonmouth, MN 62074",Occur middle none commercial floor science.,2025-01-01T13:55:42,fB28264,salesman_4914
SO01627,CUST41813,2025-01-08T03:53:22,37,131.77,Paid,"9241 Kelly Mountain
North Randy, ND 41457",Least father service detail from detail.,2025-01-05T22:14:29,Uc10948,salesman_0622
SO98134,CUST59388,2025-01-05T19:07:59,51,62.39,Paid,"10444 Rivera Hills Apt. 708
North Jamie, NE 95919",Responsibility through discover evidence lay participant.,2025-01-01T07:05:53,Ez45489,salesman_9662
SO53642,CUST41793,2025-01-01T16:41:26,55,976.88,Pending,"73068 Horne Drives
Michaelborough, NM 79474",Commercial finally sound hear grow culture.,2025-01-06T08:47:23,WI43488,salesman_0467
SO92374,CUST17476,2025-01-17T09:35:57,1,515.12,Pending,"22123 Johnston Estates Suite 677
Shelleystad, SD 78970",Tax like stock land commercial.,2025-01-07T08:16:02,Mk30364,salesman_8514
SO51885,CUST75368,2025-01-09T02:24:14,24,527.26,Pending,"6110 Barnes Burg
Port Gabrielleburgh, WY 50757",Century ok hand view skill save.,2025-01-05T18:05:59,Li46446,salesman_9214
SO62886,CUST66833,2025-01-08T09:33:41,55,562.29,Failed,"1816 Steven Estate Suite 814
Lake Susanstad, ND 95890",Little customer statement.,2025-01-17T03:45:57,lf90620,salesman_5431
SO69154,CUST70637,2025-01-08T03:57:54,63,898.62,Paid,"Unit 6629 Box 5645
DPO AE 69967",Also student church green option protect including.,2025-01-02T18:02:55,dC13333,salesman_7808
SO54085,CUST27787,2025-01-02T17:36:56,72,840.76,Pending,"USS Foster
FPO AP 41857",Let type because may nearly these.,2025-01-04T19:48:07,AX05548,salesman_0505
SO17316,CUST37425,2025-01-18T11:49:31,50,674.12,Pending,"06867 Hanson Divide
Port Bradleychester, HI 60729",Whom group tough magazine economic race sport reveal.,2025-01-14T08:55:36,Lc99100,salesman_9662
SO02462,CUST46138,2025-01-01T03:11:59,92,129.3,Failed,"3106 Shannon Rapid Apt. 179
South Frank, NJ 35800",Anyone drive decision study source medical.,2025-01-18T01:48:45,VL49742,salesman_5970
SO70640,CUST51443,2025-01-03T12:49:58,81,988.22,Paid,"513 Amy Parkways
East Justin, DE 03857",Fire include difficult gas race result attorney.,2025-01-14T04:27:28,gQ08544,salesman_7747
SO56813,CUST00185,2025-01-13T18:11:25,46,781.75,Paid,"851 Tanner Road Suite 467
West Cody, NC 07256",Treatment level travel prepare response.,2025-01-15T23:43:48,Rd70867,salesman_4113
SO97537,CUST02225,2025-01-04T19:50:17,44,770.8,Paid,"105 White Shore
South Erinland, LA 50259",Lead investment public couple keep detail.,2025-01-11T14:24:22,pi57551,salesman_4115
SO45907,CUST35306,2025-01-05T10:59:47,92,243.39,Failed,"309 Brown Ridge Apt. 226
Port Dan, AS 02619",Week American series stock behind occur.,2025-01-18T07:02:21,CH22007,salesman_2541
SO58926,CUST07700,2025-01-13T08:41:14,16,387.15,Failed,"4103 Sarah Fall Suite 017
Lake Allen, MP 44545",Laugh eye skill important in talk oil field.,2025-01-02T08:43:25,cD76363,salesman_6841
SO91138,CUST68904,2025-01-04T12:03:31,7,996.48,Failed,"888 April Orchard
North Kellyhaven, PR 46726",Purpose much stop friend color.,2025-01-01T00:00:08,oS95849,salesman_5081
SO22605,CUST46944,2025-01-05T11:11:55,32,795.92,Paid,"9227 Jason Lodge
Villanuevamouth, MA 54283",Attention with with.,2025-01-03T21:09:01,Ly16891,salesman_5431
SO70599,CUST86788,2025-01-03T18:46:26,46,88.34,Failed,"282 Garrett Locks
Kelseybury, AZ 61501",Surface American sit scientist military.,2025-01-05T06:59:18,ow30585,salesman_8835
SO73393,CUST09583,2025-01-15T19:17:45,4,95.47,Pending,"07569 King Stream
North Sean, CA 46871",Smile avoid ago.,2025-01-13T15:13:26,Zf18362,salesman_7503
